# Menlo Systems GmbH TERAScan++
# Program Version 1.0.96
# Start: 4498 ps, Average over 67108 waveforms. Timestamp: 2018-03-03T16:19:14
# Window type: Tukey, parameters: alpha = 0.1
# Time [ps]	THz Signal [a.u.]
4558.45	-3.9370996
4558.5	-3.3462825
4558.55	-2.9183129
4558.6	-2.1727159
4558.65	-1.6121011
4558.7	-0.74785266
4558.75	-0.090285888
4558.8	0.87226658
4558.85	1.6530583
4558.9	2.744742
4558.95	3.6421861
4559	4.859781
4559.05	5.8771517
4559.1	7.1576394
4559.15	8.1835749
4559.2	9.4280511
4559.25	10.348709
4559.3	11.410881
4559.35	12.079215
4559.4	12.8422
4559.45	13.159008
4559.5	13.510347
4559.55	13.371721
4559.6	13.273874
4559.65	12.720801
4559.7	12.235789
4559.75	11.33007
4559.8	10.551026
4559.85	9.4292185
4559.9	8.4929712
4559.95	7.2788934
4560	6.3190426
4560.05	5.149341
4560.1	4.2643712
4560.15	3.1881446
4560.2	2.4371633
4560.25	1.5196828
4560.3	0.94639544
4560.35	0.23693451
4560.4	-0.10098077
4560.45	-0.56389634
4560.5	-0.61579051
4560.55	-0.73271119
4560.6	-0.41094556
4560.65	-0.12531962
4560.7	0.6348422
4560.75	1.3421121
4560.8	2.4880484
4560.85	3.5437679
4560.9	4.9735639
4560.95	6.2195886
4561	7.7435434
4561.05	8.9958923
4561.1	10.426178
4561.15	11.480446
4561.2	12.627938
4561.25	13.325913
4561.3	14.064402
4561.35	14.333
4561.4	14.630429
4561.45	14.464447
4561.5	14.376572
4561.55	13.902743
4561.6	13.586691
4561.65	12.974197
4561.7	12.62629
4561.75	12.091691
4561.8	11.911136
4561.85	11.620964
4561.9	11.782222
4561.95	11.917913
4562	12.524985
4562.05	13.12003
4562.1	14.229549
4562.15	15.319794
4562.2	16.870092
4562.25	18.354119
4562.3	20.253736
4562.35	22.02093
4562.4	24.118368
4562.45	26.010059
4562.5	28.166574
4562.55	30.046923
4562.6	32.121489
4562.65	33.85497
4562.7	35.713862
4562.75	37.168971
4562.8	38.693856
4562.85	39.783114
4562.9	40.918973
4562.95	41.58658
4563	42.267001
4563.05	42.450865
4563.1	42.6373
4563.15	42.312756
4563.2	41.972882
4563.25	41.115085
4563.3	40.24377
4563.35	38.859047
4563.4	37.463432
4563.45	35.579809
4563.5	33.738501
4563.55	31.449325
4563.6	29.234141
4563.65	26.62165
4563.7	24.145694
4563.75	21.328742
4563.8	18.688373
4563.85	15.760746
4563.9	13.086389
4563.95	10.167081
4564	7.530034
4564.05	4.6738651
4564.1	2.1202003
4564.15	-0.63735354
4564.2	-3.1075516
4564.25	-5.7925241
4564.3	-8.1895765
4564.35	-10.779429
4564.4	-13.048611
4564.45	-15.492763
4564.5	-17.594637
4564.55	-19.822962
4564.6	-21.654286
4564.65	-23.558625
4564.7	-25.028893
4564.75	-26.56318
4564.8	-27.659788
4564.85	-28.833989
4564.9	-29.59822
4564.95	-30.480016
4565	-30.99755
4565.05	-31.704466
4565.1	-32.123692
4565.15	-32.7809
4565.2	-33.199069
4565.25	-33.899955
4565.3	-34.378138
4565.35	-35.140463
4565.4	-35.668171
4565.45	-36.45153
4565.5	-36.955015
4565.55	-37.646399
4565.6	-38.002036
4565.65	-38.494366
4565.7	-38.601008
4565.75	-38.814688
4565.8	-38.639364
4565.85	-38.576941
4565.9	-38.143872
4565.95	-37.845462
4566	-37.196791
4566.05	-36.7411
4566.1	-35.985642
4566.15	-35.439459
4566.2	-34.605902
4566.25	-34.007638
4566.3	-33.136042
4566.35	-32.495812
4566.4	-31.596366
4566.45	-30.942938
4566.5	-30.055323
4566.55	-29.465017
4566.6	-28.698469
4566.65	-28.291227
4566.7	-27.772923
4566.75	-27.688564
4566.8	-27.556802
4566.85	-27.891981
4566.9	-28.205215
4566.95	-28.996338
4567	-29.735695
4567.05	-30.875948
4567.1	-31.903671
4567.15	-33.273353
4567.2	-34.418026
4567.25	-35.811744
4567.3	-36.905528
4567.35	-38.144236
4567.4	-39.008611
4567.45	-39.994856
4567.5	-40.58069
4567.55	-41.263199
4567.6	-41.569921
4567.65	-42.017126
4567.7	-42.112054
4567.75	-42.366515
4567.8	-42.30829
4567.85	-42.436539
4567.9	-42.235983
4567.95	-42.197391
4568	-41.811962
4568.05	-41.538266
4568.1	-40.83891
4568.15	-40.192529
4568.2	-39.073918
4568.25	-37.978454
4568.3	-36.408432
4568.35	-34.887657
4568.4	-32.95014
4568.45	-31.141534
4568.5	-29.015446
4568.55	-27.126697
4568.6	-25.015257
4568.65	-23.209221
4568.7	-21.233027
4568.75	-19.614196
4568.8	-17.853168
4568.85	-16.435611
4568.9	-14.845104
4568.95	-13.580698
4569	-12.121989
4569.05	-10.937727
4569.1	-9.5185322
4569.15	-8.376596
4569.2	-7.010395
4569.25	-5.9269441
4569.3	-4.6574465
4569.35	-3.7045552
4569.4	-2.6002594
4569.45	-1.8681176
4569.5	-1.0145427
4569.55	-0.55281128
4569.6	0.012540179
4569.65	0.20389305
4569.7	0.5570794
4569.75	0.60009223
4569.8	0.87808105
4569.85	0.93088517
4569.9	1.2982544
4569.95	1.5046787
4570	2.0770156
4570.05	2.5168552
4570.1	3.3324041
4570.15	3.994281
4570.2	4.9610936
4570.25	5.6924791
4570.3	6.6463458
4570.35	7.286988
4570.4	8.0686883
4570.45	8.4594341
4570.5	8.9515698
4570.55	9.0524054
4570.6	9.266938
4570.65	9.0958626
4570.7	9.072596
4570.75	8.7397749
4570.8	8.6340893
4570.85	8.2872036
4570.9	8.2350848
4570.95	8.0094335
4571	8.1274824
4571.05	8.1069963
4571.1	8.4517738
4571.15	8.6413422
4571.2	9.1783803
4571.25	9.5377804
4571.3	10.204042
4571.35	10.667192
4571.4	11.40718
4571.45	11.924333
4571.5	12.705319
4571.55	13.243726
4571.6	14.044136
4571.65	14.617858
4571.7	15.467095
4571.75	16.084144
4571.8	16.964676
4571.85	17.599261
4571.9	18.495409
4571.95	19.12317
4572	19.95185
4572.05	20.469318
4572.1	21.139235
4572.15	21.428111
4572.2	21.813067
4572.25	21.787843
4572.3	21.835235
4572.35	21.444369
4572.4	21.121364
4572.45	20.383227
4572.5	19.755876
4572.55	18.756382
4572.6	17.917898
4572.65	16.787282
4572.7	15.902638
4572.75	14.799659
4572.8	14.015848
4572.85	13.08063
4572.9	12.508517
4572.95	11.827769
4573	11.546714
4573.05	11.171783
4573.1	11.20564
4573.15	11.132785
4573.2	11.464469
4573.25	11.699311
4573.3	12.32366
4573.35	12.830916
4573.4	13.723416
4573.45	14.489523
4573.5	15.609845
4573.55	16.556353
4573.6	17.818346
4573.65	18.852498
4573.7	20.148605
4573.75	21.158476
4573.8	22.340518
4573.85	23.153512
4573.9	24.079837
4573.95	24.581264
4574	25.113045
4574.05	25.167794
4574.1	25.232313
4574.15	24.792069
4574.2	24.346314
4574.25	23.441239
4574.3	22.602868
4574.35	21.353496
4574.4	20.250853
4574.45	18.879851
4574.5	17.785762
4574.55	16.509535
4574.6	15.612548
4574.65	14.657198
4574.7	14.143567
4574.75	13.582313
4574.8	13.498198
4574.85	13.374017
4574.9	13.665697
4574.95	13.848191
4575	14.398841
4575.05	14.758228
4575.1	15.382846
4575.15	15.766799
4575.2	16.36979
4575.25	16.667267
4575.3	17.150194
4575.35	17.307287
4575.4	17.622538
4575.45	17.611773
4575.5	17.781111
4575.55	17.634385
4575.6	17.659799
4575.65	17.383489
4575.7	17.305116
4575.75	16.915948
4575.8	16.708138
4575.85	16.176569
4575.9	15.82534
4575.95	15.119764
4576	14.568771
4576.05	13.681027
4576.1	12.954922
4576.15	11.878235
4576.2	11.007148
4576.25	9.8589043
4576.3	8.950965
4576.35	7.8090179
4576.4	7.0098332
4576.45	6.0548469
4576.5	5.4671503
4576.55	4.7762628
4576.6	4.5116924
4576.65	4.1807212
4576.7	4.2904222
4576.75	4.3645729
4576.8	4.8950394
4576.85	5.3615147
4576.9	6.2693422
4576.95	7.0955765
4577	8.2959289
4577.05	9.3099213
4577.1	10.599749
4577.15	11.61359
4577.2	12.786445
4577.25	13.554912
4577.3	14.377406
4577.35	14.711772
4577.4	15.035203
4577.45	14.828072
4577.5	14.600944
4577.55	13.890504
4577.6	13.220574
4577.65	12.114583
4577.7	11.14149
4577.75	9.8616333
4577.8	8.8319243
4577.85	7.6042489
4577.9	6.7275347
4577.95	5.75509
4578	5.2251456
4578.05	4.6599624
4578.1	4.5795948
4578.15	4.4719506
4578.2	4.8364289
4578.25	5.137903
4578.3	5.8366941
4578.35	6.3827699
4578.4	7.2435709
4578.45	7.8517069
4578.5	8.6537174
4578.55	9.1214624
4578.6	9.7258836
4578.65	9.9360291
4578.7	10.237772
4578.75	10.153237
4578.8	10.19059
4578.85	9.8584591
4578.9	9.6930613
4578.95	9.2191698
4579	8.9529009
4579.05	8.4185172
4579.1	8.1527494
4579.15	7.6625196
4579.2	7.4493358
4579.25	7.0245286
4579.3	6.9129285
4579.35	6.5970383
4579.4	6.5812451
4579.45	6.3779632
4579.5	6.4832467
4579.55	6.374789
4579.6	6.5619045
4579.65	6.548
4579.7	6.8187809
4579.75	6.867686
4579.8	7.2307241
4579.85	7.3930956
4579.9	7.8526091
4579.95	8.1307726
4580	8.7398495
4580.05	9.1550828
4580.1	9.8844901
4580.15	10.421616
4580.2	11.251548
4580.25	11.82816
4580.3	12.631437
4580.35	13.1239
4580.4	13.76184
4580.45	14.021904
4580.5	14.396367
4580.55	14.359928
4580.6	14.412682
4580.65	14.076699
4580.7	13.88154
4580.75	13.346971
4580.8	12.99428
4580.85	12.379125
4580.9	12.021913
4580.95	11.449007
4581	11.187369
4581.05	10.747973
4581.1	10.627586
4581.15	10.314972
4581.2	10.310988
4581.25	10.08918
4581.3	10.124207
4581.35	9.894557
4581.4	9.8798962
4581.45	9.5459982
4581.5	9.4053567
4581.55	8.9453961
4581.6	8.6708316
4581.65	8.1072996
4581.7	7.7861265
4581.75	7.2307255
4581.8	6.9746999
4581.85	6.5548194
4581.9	6.4876165
4581.95	6.2817733
4582	6.4404153
4582.05	6.4689088
4582.1	6.8409374
4582.15	7.0316595
4582.2	7.523441
4582.25	7.7840951
4582.3	8.2717151
4582.35	8.4535687
4582.4	8.8150829
4582.45	8.8654055
4582.5	9.0868098
4582.55	8.9610364
4582.6	9.0225627
4582.65	8.7877236
4582.7	8.7790196
4582.75	8.4916966
4582.8	8.4465568
4582.85	8.1498226
4582.9	8.0986784
4582.95	7.7822333
4583	7.7084033
4583.05	7.3668036
4583.1	7.2448592
4583.15	6.838288
4583.2	6.6451557
4583.25	6.1533624
4583.3	5.8781826
4583.35	5.3382473
4583.4	5.0308478
4583.45	4.476555
4583.5	4.209226
4583.55	3.7596266
4583.6	3.6283825
4583.65	3.3274759
4583.7	3.3900145
4583.75	3.3056032
4583.8	3.5717826
4583.85	3.6762034
4583.9	4.1010534
4583.95	4.3201199
4584	4.7880996
4584.05	4.9944707
4584.1	5.410131
4584.15	5.5103405
4584.2	5.7914029
4584.25	5.7670982
4584.3	5.9203587
4584.35	5.7794643
4584.4	5.868264
4584.45	5.7035446
4584.5	5.8235754
4584.55	5.7529854
4584.6	5.9883816
4584.65	6.051705
4584.7	6.4516778
4584.75	6.6642317
4584.8	7.1759782
4584.85	7.4696578
4584.9	8.0277924
4584.95	8.3001691
4585	8.7538295
4585.05	8.8915265
4585.1	9.189981
4585.15	9.1196493
4585.2	9.1859846
4585.25	8.9053346
4585.3	8.8046732
4585.35	8.3831706
4585.4	8.1574097
4585.45	7.651033
4585.5	7.3913839
4585.55	6.8589502
4585.6	6.5736776
4585.65	6.0539606
4585.7	5.7869873
4585.75	5.2625077
4585.8	4.9763433
4585.85	4.4433962
4585.9	4.154632
4585.95	3.5969527
4586	3.308078
4586.05	2.7968431
4586.1	2.5792087
4586.15	2.1797825
4586.2	2.1175805
4586.25	1.901901
4586.3	2.0433093
4586.35	2.0405335
4586.4	2.3760681
4586.45	2.5247356
4586.5	2.9831382
4586.55	3.2101778
4586.6	3.6694545
4586.65	3.83385
4586.7	4.1859604
4586.75	4.2035275
4586.8	4.3673628
4586.85	4.1873342
4586.9	4.1578608
4586.95	3.7904356
4587	3.6216672
4587.05	3.1864565
4587.1	2.9927539
4587.15	2.5813733
4587.2	2.501133
4587.25	2.2550728
4587.3	2.340682
4587.35	2.2735595
4587.4	2.5573696
4587.45	2.6590492
4587.5	3.080936
4587.55	3.3041371
4587.6	3.795628
4587.65	4.0304425
4587.7	4.4983304
4587.75	4.6718606
4587.8	5.0472184
4587.85	5.1287916
4587.9	5.4345927
4587.95	5.4472721
4588	5.688224
4588.05	5.6629725
4588.1	5.8732958
4588.15	5.8259983
4588.2	6.0419265
4588.25	6.0110774
4588.3	6.2036285
4588.35	6.1097188
4588.4	6.2236113
4588.45	6.0396063
4588.5	6.0354749
4588.55	5.7161258
4588.6	5.5939359
4588.65	5.1543037
4588.7	4.9026756
4588.75	4.3511713
4588.8	4.0102206
4588.85	3.3874524
4588.9	3.0079713
4588.95	2.3936143
4589	2.0622106
4589.05	1.5222599
4589.1	1.2838519
4589.15	0.8391378
4589.2	0.68669998
4589.25	0.31400881
4589.3	0.21888308
4589.35	-0.12469252
4589.4	-0.2163794
4589.45	-0.56808235
4589.5	-0.67288886
4589.55	-1.0575214
4589.6	-1.1963521
4589.65	-1.5642329
4589.7	-1.6730308
4589.75	-2.0152862
4589.8	-2.0568993
4589.85	-2.2997666
4589.9	-2.252913
4589.95	-2.3897591
4590	-2.2187924
4590.05	-2.2608043
4590.1	-2.0175154
4590.15	-1.9912052
4590.2	-1.7066907
4590.25	-1.6828866
4590.3	-1.4420862
4590.35	-1.501295
4590.4	-1.3821897
4590.45	-1.5953707
4590.5	-1.6536597
4590.55	-2.0582881
4590.6	-2.3158449
4590.65	-2.892828
4590.7	-3.2702814
4590.75	-3.9451647
4590.8	-4.3899324
4590.85	-5.0703865
4590.9	-5.4674301
4590.95	-6.0718776
4591	-6.3479888
4591.05	-6.7811703
4591.1	-6.8861574
4591.15	-7.1473849
4591.2	-7.0570336
4591.25	-7.1140051
4591.3	-6.8465383
4591.35	-6.7489692
4591.4	-6.3205658
4591.45	-6.0850996
4591.5	-5.5516463
4591.55	-5.2231358
4591.6	-4.6199434
4591.65	-4.2638103
4591.7	-3.6618284
4591.75	-3.3106898
4591.8	-2.7472543
4591.85	-2.4834142
4591.9	-2.0230498
4591.95	-1.8773291
4592	-1.5465621
4592.05	-1.5561128
4592.1	-1.4030784
4592.15	-1.5932139
4592.2	-1.6135709
4592.25	-1.95781
4592.3	-2.1204102
4592.35	-2.6037955
4592.4	-2.887622
4592.45	-3.4424296
4592.5	-3.7736404
4592.55	-4.3626181
4592.6	-4.6577239
4592.65	-5.1673712
4592.7	-5.3895118
4592.75	-5.7943095
4592.8	-5.875186
4592.85	-6.1596159
4592.9	-6.1547955
4592.95	-6.3346045
4593	-6.2341721
4593.05	-6.3745954
4593.1	-6.2391137
4593.15	-6.3367693
4593.2	-6.1940731
4593.25	-6.3013269
4593.3	-6.1657254
4593.35	-6.2870317
4593.4	-6.1654606
4593.45	-6.2801752
4593.5	-6.1480892
4593.55	-6.2562015
4593.6	-6.1105191
4593.65	-6.1787312
4593.7	-6.0062065
4593.75	-6.0543338
4593.8	-5.8393096
4593.85	-5.8508387
4593.9	-5.6280175
4593.95	-5.6170743
4594	-5.3710824
4594.05	-5.3610086
4594.1	-5.1406888
4594.15	-5.1314445
4594.2	-4.9140896
4594.25	-4.931449
4594.3	-4.7400833
4594.35	-4.7432805
4594.4	-4.5403901
4594.45	-4.516813
4594.5	-4.2690074
4594.55	-4.1868888
4594.6	-3.8701313
4594.65	-3.7072325
4594.7	-3.3259879
4594.75	-3.0978214
4594.8	-2.6521013
4594.85	-2.3675085
4594.9	-1.9073304
4594.95	-1.5922642
4595	-1.1021586
4595.05	-0.77731276
4595.1	-0.29613465
4595.15	0.041648349
4595.2	0.52528682
4595.25	0.8624498
4595.3	1.3445437
4595.35	1.6922897
4595.4	2.1715405
4595.45	2.518052
4595.5	2.9820465
4595.55	3.3046505
4595.6	3.7190078
4595.65	3.9929506
4595.7	4.334446
4595.75	4.5193319
4595.8	4.7541829
4595.85	4.8376758
4595.9	4.956111
4595.95	4.9235121
4596	4.9241466
4596.05	4.7962042
4596.1	4.7053931
4596.15	4.5084567
4596.2	4.3657762
4596.25	4.1422561
4596.3	3.9782396
4596.35	3.755299
4596.4	3.6000129
4596.45	3.4001114
4596.5	3.2610615
4596.55	3.0819683
4596.6	2.9583046
4596.65	2.7998983
4596.7	2.6814469
4596.75	2.526405
4596.8	2.4046222
4596.85	2.2483935
4596.9	2.1155513
4596.95	1.953829
4597	1.8136769
4597.05	1.6492328
4597.1	1.5034039
4597.15	1.3420233
4597.2	1.2001849
4597.25	1.0491713
4597.3	0.91665204
4597.35	0.78198484
4597.4	0.6649151
4597.45	0.54953308
4597.5	0.44946278
4597.55	0.3544097
4597.6	0.27355503
4597.65	0.1999716
4597.7	0.13940045
4597.75	0.088395297
4597.8	0.049712305
4597.85	0.021797996
4597.9	0.0054252971
4597.95	0
