# Menlo Systems GmbH TERAScan++
# Program Version 1.0.96
# Start: 3242 ps, Average over 67108 waveforms. Timestamp: 2017-10-16T15:40:38
# Window type: Tukey, parameters: alpha = 0.1
# Time [ps]	THz Signal [a.u.]
3301.6	0.34695245
3301.65	1.1134049
3301.7	1.7623018
3301.75	2.3146477
3301.8	2.7924474
3301.85	3.2264789
3301.9	3.6608114
3301.95	4.1205837
3302	4.6443461
3302.05	5.2674908
3302.1	5.9904124
3302.15	6.8338641
3302.2	7.7784748
3302.25	8.83859
3302.3	9.971
3302.35	11.165277
3302.4	12.378162
3302.45	13.603501
3302.5	14.797011
3302.55	15.959304
3302.6	17.063004
3302.65	18.104313
3302.7	19.051379
3302.75	19.893193
3302.8	20.612964
3302.85	21.205642
3302.9	21.638016
3302.95	21.920343
3303	22.037825
3303.05	22.006122
3303.1	21.84046
3303.15	21.582263
3303.2	21.269683
3303.25	20.947561
3303.3	20.6441
3303.35	20.378495
3303.4	20.134867
3303.45	19.915606
3303.5	19.687302
3303.55	19.440791
3303.6	19.141353
3303.65	18.798525
3303.7	18.378334
3303.75	17.885684
3303.8	17.300775
3303.85	16.624283
3303.9	15.839768
3303.95	14.959373
3304	13.993925
3304.05	12.98462
3304.1	11.951056
3304.15	10.936643
3304.2	9.9468263
3304.25	9.0017777
3304.3	8.0565027
3304.35	7.0723831
3304.4	5.9878672
3304.45	4.7524401
3304.5	3.3050748
3304.55	1.6236093
3304.6	-0.3088426
3304.65	-2.454571
3304.7	-4.7584417
3304.75	-7.1248806
3304.8	-9.4643152
3304.85	-11.663964
3304.9	-13.639357
3304.95	-15.310979
3305	-16.648198
3305.05	-17.631973
3305.1	-18.29857
3305.15	-18.685168
3305.2	-18.857122
3305.25	-18.858122
3305.3	-18.744046
3305.35	-18.556152
3305.4	-18.342678
3305.45	-18.12069
3305.5	-17.91963
3305.55	-17.732754
3305.6	-17.599464
3305.65	-17.497324
3305.7	-17.451219
3305.75	-17.421573
3305.8	-17.405251
3305.85	-17.355547
3305.9	-17.26447
3305.95	-17.101229
3306	-16.875219
3306.05	-16.582426
3306.1	-16.243188
3306.15	-15.877747
3306.2	-15.53583
3306.25	-15.237099
3306.3	-15.015299
3306.35	-14.882586
3306.4	-14.848728
3306.45	-14.90109
3306.5	-15.001131
3306.55	-15.092734
3306.6	-15.155348
3306.65	-15.12263
3306.7	-14.96937
3306.75	-14.657957
3306.8	-14.17176
3306.85	-13.518296
3306.9	-12.759924
3306.95	-11.944687
3307	-11.160253
3307.05	-10.471613
3307.1	-9.9649826
3307.15	-9.6883321
3307.2	-9.7001866
3307.25	-9.9932605
3307.3	-10.54245
3307.35	-11.293145
3307.4	-12.189048
3307.45	-13.127466
3307.5	-14.036123
3307.55	-14.838706
3307.6	-15.485161
3307.65	-15.937239
3307.7	-16.203642
3307.75	-16.312821
3307.8	-16.324732
3307.85	-16.30614
3307.9	-16.360216
3307.95	-16.54765
3308	-16.949269
3308.05	-17.592622
3308.1	-18.500817
3308.15	-19.623535
3308.2	-20.912189
3308.25	-22.268369
3308.3	-23.584142
3308.35	-24.74346
3308.4	-25.647532
3308.45	-26.197671
3308.5	-26.349036
3308.55	-26.080405
3308.6	-25.441429
3308.65	-24.472993
3308.7	-23.293104
3308.75	-21.981644
3308.8	-20.650889
3308.85	-19.373211
3308.9	-18.196356
3308.95	-17.135428
3309	-16.188423
3309.05	-15.307325
3309.1	-14.457108
3309.15	-13.569514
3309.2	-12.603651
3309.25	-11.523524
3309.3	-10.321891
3309.35	-9.0080932
3309.4	-7.6155688
3309.45	-6.1931967
3309.5	-4.8151185
3309.55	-3.5437773
3309.6	-2.4525619
3309.65	-1.602118
3309.7	-1.0540567
3309.75	-0.81898975
3309.8	-0.91708456
3309.85	-1.3314002
3309.9	-2.0093167
3309.95	-2.8898463
3310	-3.9079737
3310.05	-4.9551693
3310.1	-5.9583381
3310.15	-6.8174178
3310.2	-7.4818818
3310.25	-7.8836904
3310.3	-7.9992154
3310.35	-7.8195652
3310.4	-7.3770121
3310.45	-6.6954803
3310.5	-5.846989
3310.55	-4.8948663
3310.6	-3.9242847
3310.65	-2.9945846
3310.7	-2.1715236
3310.75	-1.4873692
3310.8	-0.96611423
3310.85	-0.59817478
3310.9	-0.38026932
3310.95	-0.27747736
3311	-0.27067289
3311.05	-0.32057523
3311.1	-0.40513159
3311.15	-0.48212131
3311.2	-0.53899274
3311.25	-0.55366172
3311.3	-0.54278675
3311.35	-0.51888583
3311.4	-0.51986128
3311.45	-0.57122838
3311.5	-0.71102315
3311.55	-0.95422926
3311.6	-1.3130418
3311.65	-1.7811943
3311.7	-2.3324907
3311.75	-2.9141983
3311.8	-3.5026971
3311.85	-4.0217429
3311.9	-4.4369694
3311.95	-4.7067868
3312	-4.8237266
3312.05	-4.7783149
3312.1	-4.5931576
3312.15	-4.2887763
3312.2	-3.9030319
3312.25	-3.4637225
3312.3	-3.0181039
3312.35	-2.5912307
3312.4	-2.2144359
3312.45	-1.888999
3312.5	-1.6261417
3312.55	-1.4101362
3312.6	-1.2450676
3312.65	-1.1176812
3312.7	-1.0368224
3312.75	-1.0037114
3312.8	-1.0403031
3312.85	-1.1575799
3312.9	-1.3908937
3312.95	-1.7258231
3313	-2.1620902
3313.05	-2.6771282
3313.1	-3.2627671
3313.15	-3.8691673
3313.2	-4.4740523
3313.25	-5.0375715
3313.3	-5.5536728
3313.35	-5.9882768
3313.4	-6.3371152
3313.45	-6.5862199
3313.5	-6.7492417
3313.55	-6.807758
3313.6	-6.7825992
3313.65	-6.6661906
3313.7	-6.4661101
3313.75	-6.1674814
3313.8	-5.7776169
3313.85	-5.2893652
3313.9	-4.7122183
3313.95	-4.0320417
3314	-3.2558926
3314.05	-2.3807769
3314.1	-1.4244727
3314.15	-0.39910793
3314.2	0.65721874
3314.25	1.7184167
3314.3	2.7320216
3314.35	3.6551902
3314.4	4.437835
3314.45	5.0435294
3314.5	5.4296158
3314.55	5.6019686
3314.6	5.5369262
3314.65	5.2614549
3314.7	4.8020614
3314.75	4.2077667
3314.8	3.5285796
3314.85	2.8386626
3314.9	2.1750981
3314.95	1.5986215
3315	1.1362167
3315.05	0.81301128
3315.1	0.6146984
3315.15	0.52779734
3315.2	0.49898873
3315.25	0.51542305
3315.3	0.52732531
3315.35	0.51757312
3315.4	0.46316509
3315.45	0.36151137
3315.5	0.21505083
3315.55	0.054180972
3315.6	-0.12399452
3315.65	-0.27699487
3315.7	-0.40211385
3315.75	-0.46426315
3315.8	-0.46147233
3315.85	-0.36539253
3315.9	-0.19082368
3315.95	0.078273797
3316	0.42066976
3316.05	0.83779669
3316.1	1.2885617
3316.15	1.7596938
3316.2	2.205059
3316.25	2.5850413
3316.3	2.8433725
3316.35	2.9500039
3316.4	2.8717982
3316.45	2.6053765
3316.5	2.1353758
3316.55	1.4987214
3316.6	0.72092466
3316.65	-0.13542065
3316.7	-1.0275168
3316.75	-1.8883624
3316.8	-2.6898558
3316.85	-3.387726
3316.9	-3.9782444
3316.95	-4.4314537
3317	-4.7629402
3317.05	-4.9637664
3317.1	-5.0408289
3317.15	-4.9864413
3317.2	-4.805159
3317.25	-4.4823361
3317.3	-4.0218084
3317.35	-3.4126542
3317.4	-2.67419
3317.45	-1.8133176
3317.5	-0.87683708
3317.55	0.096570338
3317.6	1.0450864
3317.65	1.9323831
3317.7	2.6814962
3317.75	3.2540378
3317.8	3.6086025
3317.85	3.7391849
3317.9	3.6327213
3317.95	3.3306496
3318	2.8518955
3318.05	2.2736376
3318.1	1.6344452
3318.15	0.9981695
3318.2	0.40864154
3318.25	-0.089243186
3318.3	-0.46807216
3318.35	-0.70785216
3318.4	-0.81029532
3318.45	-0.76956717
3318.5	-0.5985886
3318.55	-0.29688896
3318.6	0.091376147
3318.65	0.5588156
3318.7	1.0474961
3318.75	1.5323876
3318.8	1.9501012
3318.85	2.2715744
3318.9	2.4433497
3318.95	2.4448586
3319	2.2573284
3319.05	1.9024531
3319.1	1.4045165
3319.15	0.82471344
3319.2	0.20946737
3319.25	-0.37243256
3319.3	-0.87864018
3319.35	-1.2472954
3319.4	-1.4614937
3319.45	-1.4984738
3319.5	-1.3681638
3319.55	-1.0740008
3319.6	-0.65204939
3319.65	-0.13605457
3319.7	0.43195583
3319.75	1.0361946
3319.8	1.6391146
3319.85	2.2231678
3319.9	2.7619198
3319.95	3.2467781
3320	3.6604589
3320.05	4.0064379
3320.1	4.2634794
3320.15	4.4516904
3320.2	4.5915438
3320.25	4.7104459
3320.3	4.834126
3320.35	5.0098786
3320.4	5.2511561
3320.45	5.5742264
3320.5	5.9546247
3320.55	6.3679386
3320.6	6.7426538
3320.65	7.0274489
3320.7	7.1560968
3320.75	7.1028857
3320.8	6.8328978
3320.85	6.3602528
3320.9	5.6979143
3320.95	4.9294482
3321	4.1200944
3321.05	3.3526992
3321.1	2.6899542
3321.15	2.2130386
3321.2	1.9321444
3321.25	1.8754853
3321.3	2.0224515
3321.35	2.359033
3321.4	2.8400146
3321.45	3.416035
3321.5	4.0415394
3321.55	4.6841407
3321.6	5.284876
3321.65	5.8163648
3321.7	6.2545067
3321.75	6.5783974
3321.8	6.7666293
3321.85	6.8405172
3321.9	6.8024275
3321.95	6.6864559
3322	6.5119184
3322.05	6.3100758
3322.1	6.0946983
3322.15	5.8982312
3322.2	5.7194437
3322.25	5.5756562
3322.3	5.4668478
3322.35	5.4010168
3322.4	5.3639212
3322.45	5.3579449
3322.5	5.3520108
3322.55	5.3427825
3322.6	5.295515
3322.65	5.2030555
3322.7	5.0352488
3322.75	4.7974665
3322.8	4.4863353
3322.85	4.1265823
3322.9	3.7293809
3322.95	3.3459025
3323	2.9884779
3323.05	2.6941739
3323.1	2.486288
3323.15	2.3965638
3323.2	2.4112796
3323.25	2.5341658
3323.3	2.7245041
3323.35	2.9609753
3323.4	3.2091587
3323.45	3.4317845
3323.5	3.5911354
3323.55	3.6713735
3323.6	3.647227
3323.65	3.5361785
3323.7	3.348269
3323.75	3.1223513
3323.8	2.8804335
3323.85	2.677338
3323.9	2.5477042
3323.95	2.5252612
3324	2.6115202
3324.05	2.8149831
3324.1	3.1114504
3324.15	3.4570228
3324.2	3.7947908
3324.25	4.0754694
3324.3	4.2431647
3324.35	4.2587386
3324.4	4.0828405
3324.45	3.7259961
3324.5	3.1962096
3324.55	2.5362349
3324.6	1.7974928
3324.65	1.0628991
3324.7	0.38236681
3324.75	-0.15849482
3324.8	-0.52273713
3324.85	-0.66046142
3324.9	-0.5715799
3324.95	-0.2629289
3325	0.2354506
3325.05	0.8931688
3325.1	1.6372656
3325.15	2.4237403
3325.2	3.1964169
3325.25	3.9260635
3325.3	4.5831177
3325.35	5.1570035
3325.4	5.6215185
3325.45	5.9945471
3325.5	6.2766714
3325.55	6.4856314
3325.6	6.6150014
3325.65	6.6940889
3325.7	6.7098507
3325.75	6.6825855
3325.8	6.591688
3325.85	6.4348805
3325.9	6.2039354
3325.95	5.8930593
3326	5.4759797
3326.05	4.9639326
3326.1	4.3457247
3326.15	3.6343516
3326.2	2.8514593
3326.25	2.0274206
3326.3	1.1841081
3326.35	0.37439044
3326.4	-0.36634796
3326.45	-0.9997687
3326.5	-1.5004442
3326.55	-1.8292122
3326.6	-1.9782184
3326.65	-1.9227413
3326.7	-1.6753382
3326.75	-1.2452718
3326.8	-0.68903811
3326.85	-0.033912909
3326.9	0.65023737
3326.95	1.3236209
3327	1.9044713
3327.05	2.3710262
3327.1	2.6901566
3327.15	2.8633407
3327.2	2.8920884
3327.25	2.8002864
3327.3	2.6191587
3327.35	2.4068035
3327.4	2.2141532
3327.45	2.0821424
3327.5	2.0242969
3327.55	2.0807432
3327.6	2.2373479
3327.65	2.4907577
3327.7	2.7925051
3327.75	3.1133917
3327.8	3.3942714
3327.85	3.6222387
3327.9	3.7560622
3327.95	3.7844247
3328	3.7005263
3328.05	3.5140116
3328.1	3.2412433
3328.15	2.9352012
3328.2	2.6166757
3328.25	2.3376787
3328.3	2.1155554
3328.35	1.9813914
3328.4	1.9413399
3328.45	2.0055515
3328.5	2.1348984
3328.55	2.3249806
3328.6	2.5409484
3328.65	2.7709189
3328.7	2.9875442
3328.75	3.1854033
3328.8	3.3617707
3328.85	3.5265141
3328.9	3.6777145
3328.95	3.8314852
3329	3.9796993
3329.05	4.1390417
3329.1	4.2938565
3329.15	4.4628278
3329.2	4.6332884
3329.25	4.8059068
3329.3	4.9665852
3329.35	5.114364
3329.4	5.2354848
3329.45	5.3136919
3329.5	5.3241426
3329.55	5.2634885
3329.6	5.1099661
3329.65	4.869655
3329.7	4.5460562
3329.75	4.1446097
3329.8	3.6745067
3329.85	3.1579435
3329.9	2.6160977
3329.95	2.0645385
3330	1.5229929
3330.05	1.0173451
3330.1	0.55623988
3330.15	0.1663263
3330.2	-0.15096593
3330.25	-0.37881502
3330.3	-0.50437693
3330.35	-0.51348245
3330.4	-0.40931532
3330.45	-0.1910547
3330.5	0.12059495
3330.55	0.50873682
3330.6	0.93940856
3330.65	1.3960927
3330.7	1.8316339
3330.75	2.2310882
3330.8	2.5564896
3330.85	2.7896375
3330.9	2.9184468
3330.95	2.9497029
3331	2.8758901
3331.05	2.729008
3331.1	2.5079938
3331.15	2.2412551
3331.2	1.9305
3331.25	1.5990436
3331.3	1.2375711
3331.35	0.8744548
3331.4	0.4895144
3331.45	0.10418245
3331.5	-0.28055377
3331.55	-0.64121899
3331.6	-0.9810738
3331.65	-1.2676684
3331.7	-1.4978913
3331.75	-1.6437256
3331.8	-1.7132014
3331.85	-1.6942883
3331.9	-1.6140848
3331.95	-1.459617
3332	-1.2528757
3332.05	-1.0107264
3332.1	-0.75743526
3332.15	-0.49131915
3332.2	-0.24583063
3332.25	-0.015942881
3332.3	0.17545319
3332.35	0.32931758
3332.4	0.44689811
3332.45	0.55244269
3332.5	0.62820912
3332.55	0.68103371
3332.6	0.71286189
3332.65	0.71469818
3332.7	0.68164217
3332.75	0.63281168
3332.8	0.54177282
3332.85	0.42547605
3332.9	0.2793975
3332.95	0.11636393
3333	-0.074148563
3333.05	-0.26452144
3333.1	-0.46336683
3333.15	-0.64397798
3333.2	-0.81663413
3333.25	-0.96453215
3333.3	-1.1029145
3333.35	-1.2306637
3333.4	-1.3744944
3333.45	-1.5441201
3333.5	-1.7527723
3333.55	-2.0150775
3333.6	-2.3419446
3333.65	-2.7149495
3333.7	-3.1304389
3333.75	-3.5592966
3333.8	-3.9839165
3333.85	-4.365278
3333.9	-4.7005303
3333.95	-4.9541825
3334	-5.1251679
3334.05	-5.2062704
3334.1	-5.2011649
3334.15	-5.1121979
3334.2	-4.975676
3334.25	-4.7988902
3334.3	-4.6093222
3334.35	-4.4153473
3334.4	-4.253436
3334.45	-4.1139214
3334.5	-4.0197079
3334.55	-3.9524162
3334.6	-3.9201956
3334.65	-3.8961164
3334.7	-3.893216
3334.75	-3.8886325
3334.8	-3.8815848
3334.85	-3.8485188
3334.9	-3.8019843
3334.95	-3.7427891
3335	-3.6725588
3335.05	-3.5857569
3335.1	-3.5035334
3335.15	-3.4349889
3335.2	-3.3902235
3335.25	-3.3750729
3335.3	-3.3941567
3335.35	-3.4268279
3335.4	-3.4652255
3335.45	-3.4829686
3335.5	-3.4687048
3335.55	-3.378414
3335.6	-3.2057524
3335.65	-2.9196808
3335.7	-2.5301528
3335.75	-2.020555
3335.8	-1.408218
3335.85	-0.69641602
3335.9	0.093315214
3335.95	0.93875099
3336	1.8155688
3336.05	2.7103517
3336.1	3.5837916
3336.15	4.4184011
3336.2	5.1656889
3336.25	5.8047995
3336.3	6.302465
3336.35	6.6587009
3336.4	6.8657301
3336.45	6.9440818
3336.5	6.9134841
3336.55	6.8019527
3336.6	6.635152
3336.65	6.4674999
3336.7	6.3398735
3336.75	6.2837601
3336.8	6.2967856
3336.85	6.4134443
3336.9	6.6133698
3336.95	6.8831335
3337	7.1758113
3337.05	7.4766766
3337.1	7.7495996
3337.15	7.9767229
3337.2	8.1447095
3337.25	8.2485064
3337.3	8.2908859
3337.35	8.3044882
3337.4	8.289679
3337.45	8.2901678
3337.5	8.3135097
3337.55	8.3831912
3337.6	8.503375
3337.65	8.6770883
3337.7	8.8915404
3337.75	9.1369659
3337.8	9.3826274
3337.85	9.6118131
3337.9	9.7973525
3337.95	9.9304335
3338	9.9918458
3338.05	9.9848106
3338.1	9.898628
3338.15	9.7516835
3338.2	9.5417332
3338.25	9.3004764
3338.3	9.0270303
3338.35	8.7456341
3338.4	8.4616775
3338.45	8.1980429
3338.5	7.9569119
3338.55	7.7448824
3338.6	7.5655562
3338.65	7.4150831
3338.7	7.2767499
3338.75	7.1437578
3338.8	6.9975751
3338.85	6.832343
3338.9	6.6280007
3338.95	6.3808345
3339	6.0876589
3339.05	5.7655102
3339.1	5.4134548
3339.15	5.0556754
3339.2	4.7039136
3339.25	4.3786179
3339.3	4.0844716
3339.35	3.8347605
3339.4	3.6270972
3339.45	3.4645201
3339.5	3.3369131
3339.55	3.2359336
3339.6	3.1584451
3339.65	3.0931914
3339.7	3.0274122
3339.75	2.9586428
3339.8	2.8711128
3339.85	2.7667159
3339.9	2.6399261
3339.95	2.4930523
3340	2.3236668
3340.05	2.1419772
3340.1	1.9518986
3340.15	1.7628377
3340.2	1.5747665
3340.25	1.3959092
3340.3	1.2263298
3340.35	1.0704589
3340.4	0.92633135
3340.45	0.79534532
3340.5	0.67077953
3340.55	0.55636946
3340.6	0.44802421
3340.65	0.34798704
3340.7	0.25533226
3340.75	0.17438397
3340.8	0.10426072
3340.85	0.05112468
3340.9	0.012828422
3340.95	-0.0086080177
3341	-0.016160335
3341.05	-0.011925121
3341.1	0.0010417391
3341.15	0.019475255
3341.2	0.039174215
3341.25	0.057580866
3341.3	0.071609117
3341.35	0.080448262
3341.4	0.083479993
3341.45	0.081297717
3341.5	0.074168234
3341.55	0.063861202
3341.6	0.051771686
3341.65	0.039379036
3341.7	0.027808162
3341.75	0.017901908
3341.8	0.010027331
3341.85	0.0044231757
3341.9	0.0010943404
3341.95	0
