# Menlo Systems GmbH TERAScan++
# Program Version 1.0.96
# Start: 3242 ps, Average over 67108 waveforms. Timestamp: 2017-10-16T16:09:43
# Window type: Tukey, parameters: alpha = 0.1
# Time [ps]	THz Signal [a.u.]
3299.05	-3.2709464
3299.1	-3.5377142
3299.15	-3.766455
3299.2	-3.9681613
3299.25	-4.1274609
3299.3	-4.2607981
3299.35	-4.3506351
3299.4	-4.3870722
3299.45	-4.3412076
3299.5	-4.2025493
3299.55	-3.9378174
3299.6	-3.5440193
3299.65	-2.9988535
3299.7	-2.3053321
3299.75	-1.4652792
3299.8	-0.50804782
3299.85	0.53707601
3299.9	1.5984204
3299.95	2.6263387
3300	3.5163225
3300.05	4.2160276
3300.1	4.650186
3300.15	4.7858379
3300.2	4.5975401
3300.25	4.1111997
3300.3	3.3446045
3300.35	2.3749952
3300.4	1.2750954
3300.45	0.14340889
3300.5	-0.94269911
3300.55	-1.9091629
3300.6	-2.708408
3300.65	-3.3207833
3300.7	-3.7441958
3300.75	-3.9899931
3300.8	-4.0894299
3300.85	-4.0693575
3300.9	-3.9682263
3300.95	-3.8030622
3301	-3.5876643
